Motif	Factor	Evidence	Curated
M00286_2.00	ceh-14	PBM	N
M00286_2.00	ceh-2	PBM	N
M00286_2.00	ceh-12	PBM	N
M00286_2.00	mec-3	PBM	N
M00286_2.00	ceh-30	PBM	N
M00286_2.00	vab-15	PBM	N
M00286_2.00	unc-42	PBM	N
M00286_2.00	dsc-1	PBM	N
M00286_2.00	ttx-3	PBM	N
M00286_2.00	ceh-17	PBM	N
M00286_2.00	ceh-16	PBM	N
M00286_2.00	ceh-8	PBM	N
M00286_2.00	lin-11	PBM	N
M00286_2.00	tab-1	PBM	N
M00286_2.00	ceh-10	PBM	N
M00286_2.00	ceh-43	PBM	N
M00286_2.00	unc-4	PBM	N
M00286_2.00	ceh-31	PBM	N
M00286_2.00	ceh-1	PBM	N
M00286_2.00	lim-6	PBM	N
M00286_2.00	alr-1	PBM	N
M00287_2.00	alr-1	PBM	N
M00287_2.00	dsc-1	PBM	N
M00287_2.00	ceh-17	PBM	N
M00287_2.00	ceh-14	PBM	N
M00287_2.00	ceh-43	PBM	N
M00287_2.00	mec-3	PBM	N
M00287_2.00	ceh-2	PBM	N
M00287_2.00	ceh-1	PBM	N
M00287_2.00	ceh-31	PBM	N
M00287_2.00	ceh-12	PBM	N
M00287_2.00	unc-4	PBM	N
M00287_2.00	ceh-10	PBM	N
M00287_2.00	ceh-16	PBM	N
M00287_2.00	lin-11	PBM	N
M00287_2.00	ttx-3	PBM	N
M00287_2.00	tab-1	PBM	N
M00287_2.00	unc-42	PBM	N
M00287_2.00	ceh-30	PBM	N
M00287_2.00	lim-6	PBM	N
M00287_2.00	ceh-8	PBM	N
M00287_2.00	vab-15	PBM	N
M00288_2.00	vab-15	PBM	N
M00288_2.00	ceh-12	PBM	N
M00288_2.00	ceh-1	PBM	N
M00288_2.00	ceh-17	PBM	N
M00288_2.00	ceh-10	PBM	N
M00288_2.00	mec-3	PBM	N
M00288_2.00	mls-2	PBM	N
M00288_2.00	dsc-1	PBM	N
M00288_2.00	tab-1	PBM	N
M00288_2.00	ceh-8	PBM	N
M00288_2.00	ceh-2	PBM	N
M00288_2.00	ceh-13	PBM	N
M00288_2.00	ttx-3	PBM	N
M00288_2.00	unc-4	PBM	N
M00288_2.00	alr-1	PBM	N
M00288_2.00	ceh-16	PBM	N
M00288_2.00	ceh-43	PBM	N
M00288_2.00	ceh-31	PBM	N
M00288_2.00	lin-11	PBM	N
M00288_2.00	ceh-30	PBM	N
M00288_2.00	ceh-14	PBM	N
M00288_2.00	unc-42	PBM	N
M00289_2.00	ceh-30	PBM	N
M00289_2.00	ceh-1	PBM	N
M00289_2.00	tab-1	PBM	N
M00289_2.00	mls-2	PBM	N
M00289_2.00	dsc-1	PBM	N
M00289_2.00	alr-1	PBM	N
M00289_2.00	ceh-8	PBM	N
M00289_2.00	unc-42	PBM	N
M00289_2.00	vab-15	PBM	N
M00289_2.00	ceh-13	PBM	N
M00289_2.00	ceh-10	PBM	N
M00289_2.00	ceh-17	PBM	N
M00289_2.00	ceh-43	PBM	N
M00289_2.00	ceh-31	PBM	N
M00289_2.00	ceh-16	PBM	N
M00289_2.00	ceh-2	PBM	N
M00289_2.00	ceh-14	PBM	N
M00289_2.00	ceh-12	PBM	N
M00289_2.00	ttx-3	PBM	N
M00289_2.00	unc-4	PBM	N
M00290_2.00	ceh-31	PBM	N
M00290_2.00	unc-42	PBM	N
M00290_2.00	dsc-1	PBM	N
M00290_2.00	ceh-30	PBM	N
M00290_2.00	vab-15	PBM	N
M00290_2.00	ceh-43	PBM	N
M00290_2.00	ceh-2	PBM	N
M00290_2.00	ceh-10	PBM	N
M00290_2.00	ceh-8	PBM	N
M00290_2.00	alr-1	PBM	N
M00290_2.00	ceh-17	PBM	N
M00290_2.00	ceh-16	PBM	N
M00290_2.00	lin-11	PBM	N
M00290_2.00	ceh-1	PBM	N
M00290_2.00	ttx-3	PBM	N
M00290_2.00	ceh-14	PBM	N
M00290_2.00	ceh-12	PBM	N
M00290_2.00	mec-3	PBM	N
M00290_2.00	unc-4	PBM	N
M00290_2.00	ceh-13	PBM	N
M00290_2.00	tab-1	PBM	N
M00290_2.00	mls-2	PBM	N
M00291_2.00	ceh-16	PBM	N
M00291_2.00	ceh-8	PBM	N
M00291_2.00	unc-4	PBM	N
M00291_2.00	ceh-7	PBM	N
M00291_2.00	ceh-1	PBM	N
M00291_2.00	unc-42	PBM	N
M00291_2.00	alr-1	PBM	N
M00291_2.00	ceh-17	PBM	N
M00291_2.00	ceh-10	PBM	N
M00291_2.00	ceh-14	PBM	N
M00291_2.00	vab-15	PBM	N
M00291_2.00	ttx-3	PBM	N
M00291_2.00	ceh-2	PBM	N
M00291_2.00	ceh-12	PBM	N
M00291_2.00	dsc-1	PBM	N
M00292_2.00	unc-42	PBM	N
M00292_2.00	mec-3	PBM	N
M00292_2.00	unc-4	PBM	N
M00292_2.00	ceh-31	PBM	N
M00292_2.00	ceh-12	PBM	N
M00292_2.00	lin-11	PBM	N
M00292_2.00	ttx-3	PBM	N
M00292_2.00	ceh-16	PBM	N
M00292_2.00	ceh-10	PBM	N
M00292_2.00	ceh-30	PBM	N
M00292_2.00	lim-6	PBM	N
M00292_2.00	ceh-14	PBM	N
M00292_2.00	ceh-1	PBM	N
M00292_2.00	ceh-2	PBM	N
M00292_2.00	dsc-1	PBM	N
M00292_2.00	ceh-17	PBM	N
M00292_2.00	alr-1	PBM	N
M00292_2.00	vab-15	PBM	N
M00292_2.00	tab-1	PBM	N
M00292_2.00	ceh-8	PBM	N
M00301_2.00	ceh-27	PBM	N
M00302_2.00	ceh-27	PBM	N
M00303_2.00	ceh-2	PBM	N
M00303_2.00	ceh-16	PBM	N
M00303_2.00	ceh-1	PBM	N
M00303_2.00	tab-1	PBM	N
M00303_2.00	ceh-12	PBM	N
M00303_2.00	mls-2	PBM	N
M00303_2.00	ceh-63	PBM	N
M00303_2.00	ceh-13	PBM	N
M00304_2.00	ceh-2	PBM	N
M00304_2.00	mls-2	PBM	N
M00304_2.00	ceh-16	PBM	N
M00304_2.00	tab-1	PBM	N
M00304_2.00	ceh-63	PBM	N
M00304_2.00	ceh-12	PBM	N
M00304_2.00	ceh-13	PBM	N
M00304_2.00	ceh-1	PBM	N
M00305_2.00	ceh-1	PBM	N
M00305_2.00	ceh-2	PBM	N
M00305_2.00	ceh-16	PBM	N
M00305_2.00	ceh-12	PBM	N
M00305_2.00	ceh-63	PBM	N
M00305_2.00	ceh-13	PBM	N
M00305_2.00	mls-2	PBM	N
M00305_2.00	tab-1	PBM	N
M00306_2.00	ceh-12	PBM	N
M00306_2.00	lim-6	PBM	N
M00306_2.00	ttx-3	PBM	N
M00306_2.00	ceh-14	PBM	N
M00306_2.00	dsc-1	PBM	N
M00306_2.00	unc-42	PBM	N
M00306_2.00	ceh-17	PBM	N
M00306_2.00	alr-1	PBM	N
M00306_2.00	vab-15	PBM	N
M00306_2.00	unc-4	PBM	N
M00306_2.00	ceh-8	PBM	N
M00306_2.00	ceh-16	PBM	N
M00306_2.00	ceh-10	PBM	N
M00306_2.00	ceh-1	PBM	N
M00307_2.00	vab-15	PBM	N
M00307_2.00	ceh-14	PBM	N
M00307_2.00	ttx-3	PBM	N
M00307_2.00	ceh-2	PBM	N
M00307_2.00	alr-1	PBM	N
M00307_2.00	dsc-1	PBM	N
M00307_2.00	ceh-8	PBM	N
M00307_2.00	ceh-1	PBM	N
M00307_2.00	ceh-17	PBM	N
M00307_2.00	lim-6	PBM	N
M00307_2.00	unc-42	PBM	N
M00307_2.00	ceh-12	PBM	N
M00307_2.00	unc-4	PBM	N
M00307_2.00	ceh-16	PBM	N
M00307_2.00	ceh-10	PBM	N
M00308_2.00	ceh-8	PBM	N
M00308_2.00	ceh-10	PBM	N
M00308_2.00	ceh-2	PBM	N
M00308_2.00	unc-42	PBM	N
M00308_2.00	ceh-12	PBM	N
M00308_2.00	ceh-17	PBM	N
M00308_2.00	alr-1	PBM	N
M00308_2.00	ceh-16	PBM	N
M00308_2.00	ceh-1	PBM	N
M00308_2.00	lim-6	PBM	N
M00308_2.00	vab-15	PBM	N
M00308_2.00	dsc-1	PBM	N
M00308_2.00	ceh-14	PBM	N
M00308_2.00	unc-4	PBM	N
M00308_2.00	ttx-3	PBM	N
M00309_2.00	ceh-16	PBM	N
M00309_2.00	alr-1	PBM	N
M00309_2.00	unc-42	PBM	N
M00309_2.00	lim-6	PBM	N
