Motif	Factor	Evidence	Curated
M01220_2.00	AT1G26790	PBM	N
M01221_2.00	AT1G28310	PBM	N
M01221_2.00	AT3G61850	PBM	N
M01221_2.00	AT2G34140	PBM	N
M01221_2.00	AT4G24060	PBM	N
M01221_2.00	AT2G28510	PBM	N
M01221_2.00	AT1G07640	PBM	N
M01221_2.00	AT1G26790	PBM	N
M01221_2.00	AT1G21340	PBM	N
M01221_2.00	AT5G62430	PBM	N
M01221_2.00	AT4G21050	PBM	N
M01221_2.00	AT4G00940	PBM	N
M01222_2.00	AT1G28310	PBM	N
M01222_2.00	AT4G00940	PBM	N
M01222_2.00	AT4G24060	PBM	N
M01222_2.00	AT3G61850	PBM	N
M01222_2.00	AT1G21340	PBM	N
M01222_2.00	AT2G34140	PBM	N
M01222_2.00	AT4G21050	PBM	N
M01222_2.00	AT5G62430	PBM	N
M01222_2.00	AT1G07640	PBM	N
M01222_2.00	AT2G28510	PBM	N
M01222_2.00	AT1G26790	PBM	N
M01223_2.00	AT1G26790	PBM	N
M01223_2.00	AT1G28310	PBM	N
M01223_2.00	AT1G07640	PBM	N
M01223_2.00	AT4G00940	PBM	N
M01223_2.00	AT1G21340	PBM	N
M01223_2.00	AT2G28510	PBM	N
M01223_2.00	AT3G61850	PBM	N
M01223_2.00	AT4G24060	PBM	N
M01223_2.00	AT4G21050	PBM	N
M01223_2.00	AT2G34140	PBM	N
M01223_2.00	AT5G62430	PBM	N
M01224_2.00	AT1G21340	PBM	N
M01224_2.00	AT4G24060	PBM	N
M01224_2.00	AT4G00940	PBM	N
M01224_2.00	AT1G26790	PBM	N
M01224_2.00	AT4G21050	PBM	N
M01224_2.00	AT3G61850	PBM	N
M01224_2.00	AT2G34140	PBM	N
M01224_2.00	AT2G28510	PBM	N
M01224_2.00	AT5G62430	PBM	N
M01224_2.00	AT1G28310	PBM	N
M01224_2.00	AT1G07640	PBM	N
M01225_2.00	AT5G22220	PBM	N
M01238_2.00	AT1G75430	PBM	N
M01238_2.00	AT1G75410	PBM	N
M01238_2.00	AT4G32040	PBM	N
M01238_2.00	AT5G11060	PBM	Y
M01238_2.00	AT1G19700	PBM	N
M01250_2.00	AT1G26960	PBM	N
M01250_2.00	AT5G53980	PBM	N
M01250_2.00	AT5G15150	PBM	N
M01251_2.00	AT5G53980	PBM	N
M01251_2.00	AT1G26960	PBM	N
M01251_2.00	AT5G15150	PBM	N
M01252_2.00	AT1G79840	PBM	N
M01252_2.00	AT4G17710	PBM	N
M01252_2.00	AT5G46880	PBM	N
M01252_2.00	AT1G05230	PBM	N
M01252_2.00	AT3G03260	PBM	N
M01252_2.00	AT1G17920	PBM	N
M01252_2.00	AT2G32370	PBM	N
M01253_2.00	AT4G03250	PBM	N
M01254_2.00	AT4G08150	PBM	N
M01254_2.00	AT1G62360	PBM	N
M01254_2.00	AT1G70510	PBM	N
M01258_2.00	AT3G10030	PBM	Y
M01266_2.00	AT1G07540	PBM	Y
M01266_2.00	AT5G13820	PBM	N
M01266_2.00	AT3G12560	PBM	N
M01266_2.00	AT3G53790	PBM	N
M01267_2.00	AT1G14350	PBM	Y
M01268_2.00	AT4G17695	PBM	N
M01268_2.00	AT2G42660	PBM	N
M01268_2.00	AT4G04605	PBM	N
M01268_2.00	AT1G14600	PBM	Y
M01268_2.00	AT4G04555	PBM	N
M01268_2.00	AT2G02060	PBM	N
M01269_2.00	AT1G49010	PBM	Y
M01270_2.00	AT1G69580	PBM	N
M01270_2.00	AT4G13640	PBM	Y
M01270_2.00	AT1G79430	PBM	N
M01276_2.00	AT2G02060	PBM	N
M01277_2.00	AT2G39880	PBM	N
M01277_2.00	AT3G55730	PBM	N
M01278_2.00	AT2G25180	PBM	N
M01279_2.00	AT3G09370	PBM	N
M01281_2.00	AT4G22680	PBM	N
M01281_2.00	AT1G66230	PBM	N
M01281_2.00	AT4G12350	PBM	N
M01282_2.00	AT3G12560	PBM	N
M01282_2.00	AT5G13820	PBM	N
M01282_2.00	AT3G53790	PBM	N
M01283_2.00	AT2G42660	PBM	N
M01283_2.00	AT2G02060	PBM	N
M01286_2.00	AT4G21440	PBM	N
M01286_2.00	AT5G65230	PBM	N
M01289_2.00	AT1G65910	PBM	Y
M01289_2.00	AT5G17260	PBM	N
M01291_2.00	AT5G17260	PBM	N
M01292_2.00	AT5G17260	PBM	N
M01293_2.00	AT1G25580	PBM	N
M01308_2.00	AT2G42200	PBM	Y
M01309_2.00	AT3G04930	PBM	Y
M01309_2.00	AT5G28040	PBM	N
M01310_2.00	AT5G28040	PBM	N
M01311_2.00	AT1G58100	PBM	Y
M01311_2.00	AT5G41030	PBM	N
M01312_2.00	AT3G18550	PBM	N
M01313_2.00	AT2G31070	PBM	N
M01314_2.00	AT1G68800	PBM	N
M01315_2.00	AT5G41030	PBM	N
M01316_2.00	AT5G41030	PBM	N
M01317_2.00	AT5G41030	PBM	N
M01318_2.00	AT1G68800	PBM	N
M01319_2.00	AT2G23380	PBM	N
M01319_2.00	AT5G25790	PBM	Y
M01319_2.00	AT4G02020	PBM	N
M01319_2.00	AT3G16160	PBM	N
M01320_2.00	AT2G23380	PBM	N
M01320_2.00	AT4G02020	PBM	N
M01320_2.00	AT3G16160	PBM	N
M01321_2.00	AT3G16160	PBM	N
M01321_2.00	AT2G23380	PBM	N
M01321_2.00	AT4G02020	PBM	N
M01322_2.00	AT3G16160	PBM	N
M01322_2.00	AT2G23380	PBM	N
M01322_2.00	AT4G02020	PBM	N
M01324_2.00	AT4G12020	PBM	N
M01324_2.00	AT4G26440	PBM	N
M01324_2.00	AT1G13960	PBM	N
M01324_2.00	AT4G30935	PBM	N
M01324_2.00	AT2G37260	PBM	N
M01324_2.00	AT3G01080	PBM	N
M01325_2.00	AT5G43290	PBM	N
M01325_2.00	AT1G64000	PBM	N
M01325_2.00	AT3G62340	PBM	N
M01443_2.00	AT4G06634	PBM	Y
M01517_2.00	AT5G62260	PBM	N
M01517_2.00	AT1G48610	PBM	N
M01517_2.00	AT2G45850	PBM	N
M01517_2.00	AT4G21895	PBM	N
M01517_2.00	AT1G19485	PBM	N
M01565_2.00	AT3G28730	PBM	N
M01566_2.00	AT3G28730	PBM	N
M01567_2.00	AT1G55520	PBM	N
M01567_2.00	AT3G13445	PBM	N
M01602_2.00	AT5G50080	PBM	N
M01602_2.00	AT1G06160	PBM	Y
M01603_2.00	AT2G20880	PBM	N
M01603_2.00	AT1G15360	PBM	Y
M01603_2.00	AT1G22190	PBM	N
M01603_2.00	AT4G39780	PBM	N
M01604_2.00	AT2G46310	PBM	N
M01604_2.00	AT1G22985	PBM	Y
M01604_2.00	AT4G11140	PBM	N
M01604_2.00	AT3G61630	PBM	N
M01605_2.00	AT1G25560	PBM	Y
M01606_2.00	AT1G49120	PBM	N
M01606_2.00	AT1G12980	PBM	N
M01606_2.00	AT1G28370	PBM	Y
M01607_2.00	AT1G28360	PBM	N
M01607_2.00	AT1G50640	PBM	Y
M01608_2.00	AT1G12980	PBM	N
M01608_2.00	AT1G24590	PBM	N
M01608_2.00	AT1G53170	PBM	Y
M01609_2.00	AT1G68840	PBM	Y
M01610_2.00	AT5G21960	PBM	N
M01610_2.00	AT1G74930	PBM	Y
M01611_2.00	AT1G75490	PBM	Y
M01612_2.00	AT4G13620	PBM	N
M01612_2.00	AT1G22190	PBM	N
M01612_2.00	AT1G64380	PBM	N
M01612_2.00	AT1G78080	PBM	Y
M01612_2.00	AT4G39780	PBM	N
M01612_2.00	AT2G20880	PBM	N
M01612_2.00	AT2G22200	PBM	N
M01613_2.00	AT5G61890	PBM	N
M01613_2.00	AT1G24590	PBM	N
M01613_2.00	AT4G11140	PBM	N
M01613_2.00	AT3G61630	PBM	N
M01613_2.00	AT2G46310	PBM	N
M01613_2.00	AT5G50080	PBM	N
M01613_2.00	AT2G33710	PBM	Y
M01614_2.00	AT2G36450	PBM	Y
M01615_2.00	AT2G44840	PBM	Y
M01616_2.00	AT4G11140	PBM	N
M01616_2.00	AT1G12980	PBM	N
M01616_2.00	AT1G49120	PBM	N
M01616_2.00	AT1G12890	PBM	N
M01616_2.00	AT1G28360	PBM	N
M01616_2.00	AT1G24590	PBM	N
M01616_2.00	AT3G15210	PBM	Y
M01617_2.00	AT5G61590	PBM	N
M01617_2.00	AT1G24590	PBM	N
M01617_2.00	AT3G20310	PBM	Y
M01618_2.00	AT3G23230	PBM	Y
M01619_2.00	AT1G24590	PBM	N
M01619_2.00	AT4G11140	PBM	N
M01619_2.00	AT3G23240	PBM	Y
M01619_2.00	AT5G61590	PBM	N
M01620_2.00	AT4G16750	PBM	Y
M01620_2.00	AT5G11590	PBM	N
M01620_2.00	AT2G25820	PBM	N
M01621_2.00	AT5G61590	PBM	N
M01621_2.00	AT4G17490	PBM	Y
M01622_2.00	AT2G46310	PBM	N
M01622_2.00	AT2G47520	PBM	N
M01622_2.00	AT4G23750	PBM	Y
M01622_2.00	AT3G61630	PBM	N
M01622_2.00	AT4G11140	PBM	N
M01623_2.00	AT4G25470	PBM	Y
M01624_2.00	AT4G25480	PBM	Y
M01625_2.00	AT4G25480	PBM	Y
M01626_2.00	AT2G47520	PBM	N
M01626_2.00	AT4G11140	PBM	N
M01626_2.00	AT3G61630	PBM	N
M01626_2.00	AT2G46310	PBM	N
M01626_2.00	AT4G27950	PBM	Y
M01627_2.00	AT4G32800	PBM	Y
M01627_2.00	AT2G25820	PBM	N
M01627_2.00	AT5G11590	PBM	N
M01628_2.00	AT5G61590	PBM	N
M01628_2.00	AT5G07580	PBM	Y
M01629_2.00	AT3G61630	PBM	N
M01629_2.00	AT5G13330	PBM	Y
M01629_2.00	AT4G11140	PBM	N
M01629_2.00	AT5G50080	PBM	N
M01629_2.00	AT5G61890	PBM	N
M01629_2.00	AT2G47520	PBM	N
M01629_2.00	AT2G46310	PBM	N
M01630_2.00	AT5G43410	PBM	Y
M01630_2.00	AT3G61630	PBM	N
M01630_2.00	AT1G24590	PBM	N
M01630_2.00	AT1G12980	PBM	N
M01630_2.00	AT5G61590	PBM	N
M01630_2.00	AT4G11140	PBM	N
M01631_2.00	AT5G47220	PBM	Y
M01631_2.00	AT2G47520	PBM	N
M01631_2.00	AT5G61590	PBM	N
M01631_2.00	AT5G61890	PBM	N
M01632_2.00	AT5G61590	PBM	N
M01632_2.00	AT5G51190	PBM	Y
M01632_2.00	AT4G11140	PBM	N
M01632_2.00	AT1G24590	PBM	N
M01633_2.00	AT4G11140	PBM	N
M01633_2.00	AT3G61630	PBM	N
M01633_2.00	AT5G53290	PBM	Y
M01633_2.00	AT2G47520	PBM	N
M01633_2.00	AT2G46310	PBM	N
M01634_2.00	AT1G24590	PBM	N
M01634_2.00	AT5G61890	PBM	N
M01634_2.00	AT2G47520	PBM	N
M01634_2.00	AT3G61630	PBM	N
M01634_2.00	AT2G46310	PBM	N
M01634_2.00	AT5G50080	PBM	N
M01634_2.00	AT4G11140	PBM	N
M01636_2.00	AT1G28360	PBM	N
M01643_2.00	AT1G49120	PBM	N
M01643_2.00	AT1G12980	PBM	N
M01643_2.00	AT1G24590	PBM	N
M01643_2.00	AT4G11140	PBM	N
M01643_2.00	AT1G28360	PBM	N
M01644_2.00	AT2G46310	PBM	N
M01644_2.00	AT1G24590	PBM	N
M01644_2.00	AT4G11140	PBM	N
M01644_2.00	AT2G47520	PBM	N
M01645_2.00	AT1G13260	PBM	Y
M01646_2.00	AT1G13260	PBM	Y
M01647_2.00	AT3G25730	PBM	Y
M01648_2.00	AT3G25730	PBM	Y
M01671_2.00	AT5G62260	PBM	N
M01671_2.00	AT1G48610	PBM	N
M01671_2.00	AT2G45850	PBM	N
M01671_2.00	AT4G21895	PBM	N
M01671_2.00	AT1G14900	PBM	Y
M01671_2.00	AT1G19485	PBM	N
M01672_2.00	AT4G17950	PBM	Y
M01672_2.00	AT5G62260	PBM	N
M01672_2.00	AT1G19485	PBM	N
M01672_2.00	AT2G45850	PBM	N
M01672_2.00	AT4G21895	PBM	N
M01672_2.00	AT1G48610	PBM	N
M01673_2.00	AT1G19485	PBM	N
M01673_2.00	AT1G48610	PBM	N
M01673_2.00	AT2G45850	PBM	N
M01673_2.00	AT4G21895	PBM	N
M01673_2.00	AT5G62260	PBM	N
M01674_2.00	AT4G21895	PBM	N
M01674_2.00	AT5G62260	PBM	N
M01674_2.00	AT1G19485	PBM	N
M01674_2.00	AT2G45850	PBM	N
M01674_2.00	AT1G48610	PBM	N
M01675_2.00	AT4G21895	PBM	N
M01675_2.00	AT5G62260	PBM	N
M01675_2.00	AT1G19485	PBM	N
M01675_2.00	AT1G48610	PBM	N
M01675_2.00	AT2G45850	PBM	N
M01676_2.00	AT1G48610	PBM	N
M01676_2.00	AT2G45850	PBM	N
M01676_2.00	AT4G21895	PBM	N
M01676_2.00	AT1G19485	PBM	N
M01676_2.00	AT5G62260	PBM	N
M01677_2.00	AT1G19485	PBM	N
M01677_2.00	AT1G48610	PBM	N
M01677_2.00	AT5G62260	PBM	N
M01677_2.00	AT4G21895	PBM	N
M01677_2.00	AT2G45850	PBM	N
M01678_2.00	AT1G48610	PBM	N
M01678_2.00	AT4G21895	PBM	N
M01678_2.00	AT1G19485	PBM	N
M01678_2.00	AT5G62260	PBM	N
M01678_2.00	AT2G45850	PBM	N
M01679_2.00	AT1G48610	PBM	N
M01679_2.00	AT4G21895	PBM	N
M01679_2.00	AT1G19485	PBM	N
M01679_2.00	AT2G45850	PBM	N
M01679_2.00	AT5G62260	PBM	N
M01680_2.00	AT5G62260	PBM	N
M01680_2.00	AT2G45850	PBM	N
M01680_2.00	AT1G19485	PBM	N
M01680_2.00	AT1G48610	PBM	N
M01680_2.00	AT4G21895	PBM	N
M01681_2.00	AT5G62260	PBM	N
M01681_2.00	AT1G48610	PBM	N
M01681_2.00	AT4G21895	PBM	N
M01681_2.00	AT2G45850	PBM	N
M01681_2.00	AT1G19485	PBM	N
M01682_2.00	AT4G21895	PBM	N
M01682_2.00	AT2G45850	PBM	N
M01682_2.00	AT1G48610	PBM	N
M01682_2.00	AT1G19485	PBM	N
M01682_2.00	AT5G62260	PBM	N
M01683_2.00	AT1G48610	PBM	N
M01683_2.00	AT1G19485	PBM	N
M01683_2.00	AT2G45850	PBM	N
M01683_2.00	AT4G21895	PBM	N
M01683_2.00	AT5G62260	PBM	N
M01684_2.00	AT2G45850	PBM	N
M01684_2.00	AT1G48610	PBM	N
M01684_2.00	AT5G62260	PBM	N
M01684_2.00	AT4G21895	PBM	N
M01684_2.00	AT1G19485	PBM	N
M01685_2.00	AT4G21895	PBM	N
M01685_2.00	AT2G45850	PBM	N
M01685_2.00	AT1G48610	PBM	N
M01685_2.00	AT1G19485	PBM	N
M01685_2.00	AT5G62260	PBM	N
M01686_2.00	AT4G21895	PBM	N
M01686_2.00	AT5G62260	PBM	N
M01686_2.00	AT1G48610	PBM	N
M01686_2.00	AT2G45850	PBM	N
M01686_2.00	AT1G19485	PBM	N
M01687_2.00	AT1G48610	PBM	N
M01687_2.00	AT5G62260	PBM	N
M01687_2.00	AT2G45850	PBM	N
M01687_2.00	AT1G19485	PBM	N
M01687_2.00	AT4G21895	PBM	N
M01688_2.00	AT5G62260	PBM	N
M01688_2.00	AT4G21895	PBM	N
M01688_2.00	AT1G48610	PBM	N
M01688_2.00	AT2G45850	PBM	N
M01688_2.00	AT1G19485	PBM	N
M01689_2.00	AT4G21895	PBM	N
M01689_2.00	AT1G48610	PBM	N
M01689_2.00	AT2G45850	PBM	N
M01689_2.00	AT5G62260	PBM	N
M01689_2.00	AT1G19485	PBM	N
M01690_2.00	AT4G21895	PBM	N
M01690_2.00	AT1G19485	PBM	N
M01690_2.00	AT5G62260	PBM	N
M01690_2.00	AT2G45850	PBM	N
M01690_2.00	AT1G48610	PBM	N
M01691_2.00	AT1G48610	PBM	N
M01691_2.00	AT2G45850	PBM	N
M01691_2.00	AT1G19485	PBM	N
M01691_2.00	AT5G62260	PBM	N
M01691_2.00	AT4G21895	PBM	N
M01692_2.00	AT5G62260	PBM	N
M01692_2.00	AT4G21895	PBM	N
M01692_2.00	AT1G48610	PBM	N
M01692_2.00	AT1G19485	PBM	N
M01692_2.00	AT2G45850	PBM	N
M01693_2.00	AT5G62260	PBM	N
M01693_2.00	AT4G21895	PBM	N
M01693_2.00	AT2G45850	PBM	N
M01693_2.00	AT1G48610	PBM	N
M01693_2.00	AT1G19485	PBM	N
M01694_2.00	AT2G45850	PBM	N
M01694_2.00	AT5G62260	PBM	N
M01694_2.00	AT1G19485	PBM	N
M01694_2.00	AT1G48610	PBM	N
M01694_2.00	AT4G21895	PBM	N
M01695_2.00	AT1G28300	PBM	Y
M01696_2.00	AT1G50680	PBM	N
M01696_2.00	AT1G51120	PBM	Y
M01697_2.00	AT1G19220	PBM	N
M01697_2.00	AT1G30330	PBM	N
M01697_2.00	AT5G20730	PBM	N
M01697_2.00	AT5G60450	PBM	N
M01697_2.00	AT5G37020	PBM	Y
M01698_2.00	AT4G37850	PBM	N
M01698_2.00	AT1G01260	PBM	Y
M01698_2.00	AT4G16430	PBM	N
M01698_2.00	AT2G46510	PBM	N
M01699_2.00	AT1G32640	PBM	Y
M01699_2.00	AT4G37850	PBM	N
M01699_2.00	AT4G16430	PBM	N
M01699_2.00	AT2G46510	PBM	N
M01700_2.00	AT1G26260	PBM	N
M01700_2.00	AT5G50915	PBM	N
M01700_2.00	AT5G62610	PBM	N
M01700_2.00	AT4G34530	PBM	N
M01700_2.00	AT2G42300	PBM	N
M01700_2.00	AT1G59640	PBM	Y
M01700_2.00	AT3G57800	PBM	N
M01700_2.00	AT3G07340	PBM	N
M01701_2.00	AT1G69010	PBM	Y
M01701_2.00	AT5G67110	PBM	N
M01702_2.00	AT4G34530	PBM	N
M01702_2.00	AT3G57800	PBM	N
M01702_2.00	AT2G18300	PBM	Y
M01702_2.00	AT2G42300	PBM	N
M01702_2.00	AT5G62610	PBM	N
M01702_2.00	AT5G50915	PBM	N
M01702_2.00	AT1G26260	PBM	N
M01702_2.00	AT3G07340	PBM	N
M01703_2.00	AT2G24260	PBM	N
M01703_2.00	AT5G58010	PBM	N
M01703_2.00	AT2G20180	PBM	Y
M01704_2.00	AT3G23210	PBM	Y
M01705_2.00	AT2G46510	PBM	N
M01705_2.00	AT4G00050	PBM	Y
M01705_2.00	AT5G67110	PBM	N
M01705_2.00	AT2G46970	PBM	N
M01706_2.00	AT4G14410	PBM	Y
M01707_2.00	AT4G17880	PBM	Y
M01707_2.00	AT4G37850	PBM	N
M01707_2.00	AT4G16430	PBM	N
M01707_2.00	AT2G46510	PBM	N
M01708_2.00	AT4G36540	PBM	Y
M01708_2.00	AT1G26260	PBM	N
M01708_2.00	AT2G42300	PBM	N
M01708_2.00	AT5G62610	PBM	N
M01708_2.00	AT4G34530	PBM	N
M01708_2.00	AT3G57800	PBM	N
M01708_2.00	AT3G07340	PBM	N
M01708_2.00	AT5G50915	PBM	N
M01709_2.00	AT5G67110	PBM	N
M01709_2.00	AT4G36930	PBM	Y
M01709_2.00	AT2G24260	PBM	N
M01709_2.00	AT5G58010	PBM	N
M01710_2.00	AT5G08130	PBM	Y
M01710_2.00	AT5G67110	PBM	N
M01711_2.00	AT5G38860	PBM	Y
M01712_2.00	AT2G46510	PBM	N
M01712_2.00	AT4G16430	PBM	N
M01712_2.00	AT5G46760	PBM	Y
M01712_2.00	AT4G37850	PBM	N
M01713_2.00	AT5G62610	PBM	N
M01713_2.00	AT4G34530	PBM	N
M01713_2.00	AT3G57800	PBM	N
M01713_2.00	AT5G50915	PBM	N
M01713_2.00	AT5G48560	PBM	Y
M01713_2.00	AT3G07340	PBM	N
M01713_2.00	AT1G26260	PBM	N
M01713_2.00	AT2G42300	PBM	N
M01714_2.00	AT5G54680	PBM	Y
M01755_2.00	AT2G43140	PBM	N
M01755_2.00	AT4G09180	PBM	N
M01756_2.00	AT3G25710	PBM	N
M01756_2.00	AT2G24260	PBM	N
M01756_2.00	AT1G68810	PBM	N
M01756_2.00	AT5G58010	PBM	N
M01756_2.00	AT5G67110	PBM	N
M01758_2.00	AT2G42300	PBM	N
M01758_2.00	AT3G57800	PBM	N
M01758_2.00	AT4G34530	PBM	N
M01758_2.00	AT5G50915	PBM	N
M01758_2.00	AT1G26260	PBM	N
M01758_2.00	AT3G07340	PBM	N
M01758_2.00	AT1G25330	PBM	N
M01758_2.00	AT5G62610	PBM	N
M01768_2.00	AT2G46510	PBM	N
M01768_2.00	AT4G37850	PBM	N
M01768_2.00	AT4G16430	PBM	N
M01770_2.00	AT1G32150	PBM	Y
M01771_2.00	AT1G45249	PBM	Y
M01771_2.00	AT2G41070	PBM	N
M01772_2.00	AT1G49720	PBM	Y
M01773_2.00	AT1G49720	PBM	Y
M01774_2.00	AT1G77920	PBM	Y
M01775_2.00	AT2G21230	PBM	Y
M01775_2.00	AT2G31370	PBM	N
M01776_2.00	AT2G36270	PBM	Y
M01777_2.00	AT2G40620	PBM	Y
M01778_2.00	AT3G56660	PBM	N
M01778_2.00	AT2G40950	PBM	Y
M01779_2.00	AT2G46270	PBM	Y
M01780_2.00	AT3G12250	PBM	Y
M01781_2.00	AT4G01120	PBM	Y
M01782_2.00	AT4G34000	PBM	Y
M01783_2.00	AT4G36730	PBM	Y
M01784_2.00	AT5G06950	PBM	Y
M01785_2.00	AT5G06960	PBM	Y
M01786_2.00	AT5G10030	PBM	Y
M01787_2.00	AT5G28770	PBM	Y
M01788_2.00	AT5G65210	PBM	Y
M01851_2.00	AT5G06650	PBM	N
M01851_2.00	AT1G10480	PBM	Y
M01852_2.00	AT5G43170	PBM	N
M01852_2.00	AT1G27730	PBM	Y
M01853_2.00	AT2G41940	PBM	Y
M01854_2.00	AT3G19580	PBM	Y
M01854_2.00	AT5G43170	PBM	N
M01855_2.00	AT2G28710	PBM	N
M01855_2.00	AT2G37430	PBM	N
M01855_2.00	AT3G46090	PBM	Y
M01855_2.00	AT3G46080	PBM	N
M01856_2.00	AT2G28710	PBM	N
M01856_2.00	AT2G37430	PBM	N
M01856_2.00	AT4G35280	PBM	N
M01856_2.00	AT3G53600	PBM	Y
M01856_2.00	AT3G46080	PBM	N
M01857_2.00	AT3G46080	PBM	N
M01857_2.00	AT5G04390	PBM	Y
M01857_2.00	AT2G37430	PBM	N
M01857_2.00	AT2G28710	PBM	N
M01858_2.00	AT2G42410	PBM	N
M01858_2.00	AT4G17810	PBM	N
M01858_2.00	AT5G06070	PBM	Y
M01858_2.00	AT3G23130	PBM	N
M01859_2.00	AT5G59820	PBM	Y
M01860_2.00	AT5G43170	PBM	N
M01860_2.00	AT5G67450	PBM	Y
M01900_2.00	AT2G22300	PBM	Y
M01901_2.00	AT5G64220	PBM	Y
M01902_2.00	AT4G38680	PBM	N
M01902_2.00	AT2G21060	PBM	Y
M01938_2.00	AT5G62430	PBM	N
M01938_2.00	AT1G07640	PBM	N
M01938_2.00	AT3G61850	PBM	N
M01938_2.00	AT1G21340	PBM	N
M01938_2.00	AT1G26790	PBM	N
M01938_2.00	AT1G28310	PBM	N
M01938_2.00	AT2G34140	PBM	N
M01938_2.00	AT1G29160	PBM	Y
M01938_2.00	AT4G00940	PBM	N
M01938_2.00	AT4G21050	PBM	N
M01938_2.00	AT2G28510	PBM	N
M01938_2.00	AT4G24060	PBM	N
M01939_2.00	AT1G28310	PBM	N
M01939_2.00	AT4G00940	PBM	N
M01939_2.00	AT5G62430	PBM	N
M01939_2.00	AT4G21050	PBM	N
M01939_2.00	AT1G21340	PBM	N
M01939_2.00	AT2G34140	PBM	N
M01939_2.00	AT1G07640	PBM	N
M01939_2.00	AT1G64620	PBM	Y
M01939_2.00	AT3G61850	PBM	N
M01939_2.00	AT1G26790	PBM	N
M01939_2.00	AT4G24060	PBM	N
M01939_2.00	AT2G28510	PBM	N
M01940_2.00	AT4G21050	PBM	N
M01940_2.00	AT1G26790	PBM	N
M01940_2.00	AT1G28310	PBM	N
M01940_2.00	AT5G62430	PBM	N
M01940_2.00	AT1G21340	PBM	N
M01940_2.00	AT3G61850	PBM	N
M01940_2.00	AT2G34140	PBM	N
M01940_2.00	AT2G37590	PBM	Y
M01940_2.00	AT2G28510	PBM	N
M01940_2.00	AT4G24060	PBM	N
M01940_2.00	AT4G00940	PBM	N
M01940_2.00	AT1G07640	PBM	N
M01941_2.00	AT3G21175	PBM	Y
M01942_2.00	AT4G00940	PBM	N
M01942_2.00	AT1G28310	PBM	N
M01942_2.00	AT2G28510	PBM	N
M01942_2.00	AT2G34140	PBM	N
M01942_2.00	AT1G26790	PBM	N
M01942_2.00	AT4G21050	PBM	N
M01942_2.00	AT5G62430	PBM	N
M01942_2.00	AT3G61850	PBM	N
M01942_2.00	AT1G21340	PBM	N
M01942_2.00	AT4G24060	PBM	N
M01942_2.00	AT1G07640	PBM	N
M01942_2.00	AT3G21270	PBM	Y
M01943_2.00	AT4G00940	PBM	N
M01943_2.00	AT5G62430	PBM	N
M01943_2.00	AT4G21050	PBM	N
M01943_2.00	AT1G28310	PBM	N
M01943_2.00	AT4G24060	PBM	N
M01943_2.00	AT1G07640	PBM	N
M01943_2.00	AT1G21340	PBM	N
M01943_2.00	AT3G45610	PBM	Y
M01943_2.00	AT2G34140	PBM	N
M01943_2.00	AT3G61850	PBM	N
M01943_2.00	AT2G28510	PBM	N
M01943_2.00	AT1G26790	PBM	N
M01944_2.00	AT3G47500	PBM	Y
M01944_2.00	AT2G28510	PBM	N
M01944_2.00	AT3G61850	PBM	N
M01944_2.00	AT4G00940	PBM	N
M01944_2.00	AT5G62430	PBM	N
M01944_2.00	AT1G07640	PBM	N
M01944_2.00	AT4G24060	PBM	N
M01944_2.00	AT1G26790	PBM	N
M01944_2.00	AT4G21050	PBM	N
M01944_2.00	AT2G34140	PBM	N
M01944_2.00	AT1G21340	PBM	N
M01944_2.00	AT1G28310	PBM	N
M01945_2.00	AT4G38000	PBM	Y
M01945_2.00	AT2G28510	PBM	N
M01945_2.00	AT1G21340	PBM	N
M01945_2.00	AT4G21050	PBM	N
M01945_2.00	AT1G07640	PBM	N
M01945_2.00	AT5G62430	PBM	N
M01945_2.00	AT4G24060	PBM	N
M01945_2.00	AT1G26790	PBM	N
M01945_2.00	AT2G34140	PBM	N
M01945_2.00	AT3G61850	PBM	N
M01945_2.00	AT1G28310	PBM	N
M01945_2.00	AT4G00940	PBM	N
M01946_2.00	AT1G21340	PBM	N
M01946_2.00	AT4G24060	PBM	N
M01946_2.00	AT1G26790	PBM	N
M01946_2.00	AT2G34140	PBM	N
M01946_2.00	AT5G62430	PBM	N
M01946_2.00	AT3G61850	PBM	N
M01946_2.00	AT1G28310	PBM	N
M01946_2.00	AT5G39660	PBM	Y
M01946_2.00	AT4G21050	PBM	N
M01946_2.00	AT2G28510	PBM	N
M01946_2.00	AT1G07640	PBM	N
M01946_2.00	AT4G00940	PBM	N
M01947_2.00	AT2G34140	PBM	N
M01947_2.00	AT4G24060	PBM	N
M01947_2.00	AT5G60200	PBM	Y
M01947_2.00	AT5G62430	PBM	N
M01947_2.00	AT1G07640	PBM	N
M01947_2.00	AT1G26790	PBM	N
M01947_2.00	AT4G00940	PBM	N
M01947_2.00	AT2G28510	PBM	N
M01947_2.00	AT1G21340	PBM	N
M01947_2.00	AT1G28310	PBM	N
M01947_2.00	AT4G21050	PBM	N
M01947_2.00	AT3G61850	PBM	N
M01948_2.00	AT3G61850	PBM	N
M01948_2.00	AT5G60850	PBM	Y
M01948_2.00	AT4G24060	PBM	N
M01948_2.00	AT4G00940	PBM	N
M01948_2.00	AT1G26790	PBM	N
M01948_2.00	AT4G21050	PBM	N
M01948_2.00	AT1G07640	PBM	N
M01948_2.00	AT1G21340	PBM	N
M01948_2.00	AT1G28310	PBM	N
M01948_2.00	AT5G62430	PBM	N
