Motif	Factor	Evidence	Curated
M00164_2.00	ENSSSCG00000028562	PBM	N
M00164_2.00	FOXI1	PBM	N
M00165_2.00	GATA3	PBM	N
M00165_2.00	GATA4	PBM	N
M00165_2.00	GATA1	PBM	N
M00165_2.00	GATA2	PBM	N
M00165_2.00	GATA5	PBM	N
M00165_2.00	GATA6	PBM	N
M00166_2.00	GATA5	PBM	N
M00166_2.00	GATA2	PBM	N
M00166_2.00	GATA3	PBM	N
M00166_2.00	GATA1	PBM	N
M00166_2.00	GATA4	PBM	N
M00166_2.00	GATA6	PBM	N
M00167_2.00	GATA2	PBM	N
M00167_2.00	GATA3	PBM	N
M00167_2.00	GATA1	PBM	N
M00167_2.00	GATA5	PBM	N
M00167_2.00	GATA4	PBM	N
M00167_2.00	GATA6	PBM	N
M00168_2.00	ENSSSCG00000002630	PBM	N
M00169_2.00	SIX6	PBM	N
M00170_2.00	ENSSSCG00000028216	PBM	N
M00170_2.00	ENSSSCG00000024594	PBM	N
M00171_2.00	HMBOX1	PBM	N
M00171_2.00	HNF1B	PBM	N
M00171_2.00	HNF1A	PBM	N
M00172_2.00	ENSSSCG00000016419	PBM	N
M00172_2.00	RAX	PBM	N
M00172_2.00	ENSSSCG00000028844	PBM	N
M00172_2.00	MNX1	PBM	N
M00172_2.00	VSX1	PBM	N
M00172_2.00	HOXB1	PBM	N
M00172_2.00	ENSSSCG00000030329	PBM	N
M00172_2.00	HOXB2	PBM	N
M00172_2.00	ENSSSCG00000004977	PBM	N
M00172_2.00	GBX2	PBM	N
M00172_2.00	PHOX2A	PBM	N
M00172_2.00	ALX3	PBM	N
M00172_2.00	HOXA3	PBM	N
M00172_2.00	HOXA4	PBM	N
M00172_2.00	GSX2	PBM	N
M00172_2.00	EMX1	PBM	N
M00172_2.00	HOXA1	PBM	N
M00172_2.00	SEBOX	PBM	N
M00172_2.00	NOTO	PBM	N
M00172_2.00	HOXA5	PBM	N
M00172_2.00	BARX1	PBM	N
M00172_2.00	UNCX	PBM	N
M00172_2.00	HOXA7	PBM	N
M00172_2.00	ENSSSCG00000009312	PBM	N
M00172_2.00	ENSSSCG00000027996	PBM	N
M00172_2.00	MEOX1	PBM	N
M00172_2.00	EVX1	PBM	N
M00172_2.00	GSX1	PBM	N
M00172_2.00	ENSSSCG00000010390	PBM	N
M00172_2.00	MIXL1	PBM	N
M00172_2.00	ENSSSCG00000023682	PBM	N
M00172_2.00	ARX	PBM	N
M00172_2.00	OTP	PBM	N
M00172_2.00	ENSSSCG00000013493	PBM	N
M00172_2.00	ENSSSCG00000012543	PBM	N
M00172_2.00	ENSSSCG00000012090	PBM	N
M00172_2.00	ENSSSCG00000022304	PBM	N
M00172_2.00	ENSSSCG00000010775	PBM	N
M00172_2.00	BSX	PBM	N
M00172_2.00	ENSSSCG00000015239	PBM	N
M00172_2.00	DLX3	PBM	N
M00172_2.00	MEOX2	PBM	N
M00172_2.00	HOXB5	PBM	N
M00172_2.00	LHX4	PBM	N
M00172_2.00	EN1	PBM	N
M00172_2.00	HOXB7	PBM	N
M00172_2.00	DLX1	PBM	N
M00172_2.00	DLX2	PBM	N
M00172_2.00	HOXD1	PBM	N
M00172_2.00	ENSSSCG00000030654	PBM	N
M00172_2.00	ENSSSCG00000000285	PBM	N
M00172_2.00	ENSSSCG00000000153	PBM	N
M00172_2.00	HOXD3	PBM	N
M00172_2.00	VAX1	PBM	N
M00172_2.00	ENSSSCG00000000933	PBM	N
M00172_2.00	ENSSSCG00000010670	PBM	N
M00172_2.00	HMX3	PBM	N
M00172_2.00	HOXB3	PBM	N
M00172_2.00	NKX1-2	PBM	N
M00172_2.00	SHOX2	PBM	N
M00172_2.00	HOXD4	PBM	N
M00172_2.00	HOXB4	PBM	N
M00172_2.00	EVX2	PBM	N
M00172_2.00	MSX1	PBM	N
M00172_2.00	HOXA2	PBM	N
M00174_2.00	IRF3	PBM	N
M00175_2.00	ENSSSCG00000023184	PBM	N
M00175_2.00	ENSSSCG00000022547	PBM	N
M00175_2.00	ENSSSCG00000025716	PBM	N
M00176_2.00	IRF6	PBM	N
M00177_2.00	IRF5	PBM	N
M00177_2.00	IRF6	PBM	N
M00178_2.00	SRF	PBM	N
M00179_2.00	MYB	PBM	N
M00180_2.00	MYB	PBM	N
M00181_2.00	PPARD	PBM	N
M00181_2.00	RORA	PBM	N
M00181_2.00	ENSSSCG00000023876	PBM	N
M00181_2.00	NR4A3	PBM	N
M00181_2.00	ENSSSCG00000011211	PBM	N
M00181_2.00	RXRB	PBM	N
M00181_2.00	RARA	PBM	N
M00181_2.00	NR1H4	PBM	N
M00181_2.00	RORB	PBM	N
M00181_2.00	NR2F2	PBM	N
M00181_2.00	PPARG	PBM	N
M00181_2.00	NR2F1	PBM	N
M00181_2.00	NR4A2	PBM	N
M00181_2.00	RARG	PBM	N
M00181_2.00	PPARA	PBM	N
M00181_2.00	NR2C1	PBM	N
M00181_2.00	RXRG	PBM	N
M00181_2.00	NR2F6	PBM	N
M00181_2.00	RORC	PBM	N
M00181_2.00	NR2C2	PBM	N
M00181_2.00	ENSSSCG00000017480	PBM	N
M00182_2.00	ENSSSCG00000023876	PBM	N
M00182_2.00	NR2F1	PBM	N
M00182_2.00	HNF4A	PBM	N
M00182_2.00	NR2F2	PBM	N
M00182_2.00	NR2C1	PBM	N
M00182_2.00	RXRB	PBM	N
M00182_2.00	RXRG	PBM	N
M00182_2.00	NR2E1	PBM	N
M00182_2.00	NR2F6	PBM	N
M00183_2.00	ESRRB	PBM	N
M00183_2.00	ESR2	PBM	N
M00183_2.00	ESRRA	PBM	N
M00184_2.00	ESR2	PBM	N
M00184_2.00	NR1H4	PBM	N
M00184_2.00	NR2F1	PBM	N
M00184_2.00	RXRB	PBM	N
M00184_2.00	ENSSSCG00000023876	PBM	N
M00184_2.00	RARG	PBM	N
M00184_2.00	RORA	PBM	N
M00184_2.00	PPARA	PBM	N
M00184_2.00	RXRG	PBM	N
M00184_2.00	ENSSSCG00000017480	PBM	N
M00184_2.00	NR2F6	PBM	N
