Motif	Factor	Evidence	Curated
M00164_2.00	foxi4.1	PBM	N
M00164_2.00	foxf1	PBM	N
M00164_2.00	foxi4.2	PBM	N
M00164_2.00	foxd1	PBM	N
M00164_2.00	AAT73696	PBM	N
M00164_2.00	foxe1	PBM	N
M00164_2.00	foxc1	PBM	N
M00164_2.00	foxd4l1.1	PBM	N
M00164_2.00	foxd2	PBM	N
M00164_2.00	CAH64539	PBM	N
M00164_2.00	foxc2	PBM	N
M00164_2.00	foxf2	PBM	N
M00164_2.00	foxl2	PBM	N
M00164_2.00	foxg1	PBM	N
M00164_2.00	foxd3	PBM	N
M00165_2.00	XP_002933112	PBM	N
M00165_2.00	gata3	PBM	N
M00165_2.00	XP_002933110	PBM	N
M00165_2.00	gata6	PBM	N
M00165_2.00	XP_002933111	PBM	N
M00165_2.00	gata4	PBM	N
M00165_2.00	gata1	PBM	N
M00165_2.00	XP_002944363	PBM	N
M00165_2.00	gata5	PBM	N
M00166_2.00	XP_002933112	PBM	N
M00166_2.00	XP_002933110	PBM	N
M00166_2.00	gata4	PBM	N
M00166_2.00	XP_002944363	PBM	N
M00166_2.00	XP_002933111	PBM	N
M00166_2.00	gata3	PBM	N
M00166_2.00	gata1	PBM	N
M00166_2.00	gata6	PBM	N
M00166_2.00	gata5	PBM	N
M00167_2.00	XP_002944363	PBM	N
M00167_2.00	gata1	PBM	N
M00167_2.00	XP_002933111	PBM	N
M00167_2.00	XP_002933112	PBM	N
M00167_2.00	XP_002933110	PBM	N
M00167_2.00	gata6	PBM	N
M00167_2.00	gata4	PBM	N
M00167_2.00	gata5	PBM	N
M00167_2.00	gata3	PBM	N
M00168_2.00	gcm2	PBM	N
M00169_2.00	six3	PBM	N
M00169_2.00	six6	PBM	N
M00169_2.00	XP_002932435	PBM	N
M00170_2.00	dbx2	PBM	N
M00170_2.00	XP_002932598	PBM	N
M00170_2.00	nkx3-2	PBM	N
M00170_2.00	nkx3-3	PBM	N
M00171_2.00	XP_002939680	PBM	N
M00171_2.00	hnf1b	PBM	N
M00171_2.00	hnf1a	PBM	N
M00172_2.00	emx1.2	PBM	N
M00172_2.00	barx1	PBM	N
M00172_2.00	mnx1	PBM	N
M00172_2.00	ventx3.1	PBM	N
M00172_2.00	ventx2.1	PBM	N
M00172_2.00	dlx1	PBM	N
M00172_2.00	gsx1	PBM	N
M00172_2.00	gbx2.1	PBM	N
M00172_2.00	alx1	PBM	N
M00172_2.00	en2	PBM	N
M00172_2.00	dlx4	PBM	N
M00172_2.00	vsx1	PBM	N
M00172_2.00	soho1	PBM	N
M00172_2.00	vsx2	PBM	N
M00172_2.00	emx1	PBM	N
M00172_2.00	dlx5	PBM	N
M00172_2.00	alx4	PBM	N
M00172_2.00	nkx1-2	PBM	N
M00172_2.00	ventx2.2	PBM	N
M00172_2.00	msx2	PBM	N
M00172_2.00	XP_002945543	PBM	N
M00172_2.00	XP_002940917	PBM	N
M00172_2.00	XP_002940794	PBM	N
M00172_2.00	XP_002940266	PBM	N
M00172_2.00	XP_002939787	PBM	N
M00172_2.00	XP_002938457	PBM	N
M00172_2.00	XP_002938065	PBM	N
M00172_2.00	ventx1.1	PBM	N
M00172_2.00	XP_002937332	PBM	N
M00172_2.00	XP_002935283	PBM	N
M00172_2.00	XP_002934006	PBM	N
M00172_2.00	XP_002932047	PBM	N
M00172_2.00	bsx	PBM	N
M00172_2.00	hoxc4	PBM	N
M00172_2.00	prrx2	PBM	N
M00172_2.00	ventx1.2	PBM	N
M00172_2.00	shox	PBM	N
M00172_2.00	XP_002935725	PBM	N
M00172_2.00	evx2	PBM	N
M00172_2.00	hoxb1	PBM	N
M00172_2.00	meox2	PBM	N
M00172_2.00	prrx1	PBM	N
M00172_2.00	arx	PBM	N
M00172_2.00	hmx3	PBM	N
M00172_2.00	evx1	PBM	N
M00172_2.00	pdx1	PBM	N
M00172_2.00	hoxd1	PBM	N
M00172_2.00	hoxb3	PBM	N
M00172_2.00	hoxa3	PBM	N
M00172_2.00	emx2	PBM	N
M00172_2.00	hoxa1	PBM	N
M00172_2.00	hoxd4	PBM	N
M00172_2.00	hoxb2	PBM	N
M00172_2.00	hoxd3	PBM	N
M00172_2.00	vax1	PBM	N
M00172_2.00	hoxb4	PBM	N
M00172_2.00	hoxb5	PBM	N
M00172_2.00	phox2b	PBM	N
M00172_2.00	AAT72005	PBM	N
M00172_2.00	AAT72004	PBM	N
M00172_2.00	AAT72001	PBM	N
M00172_2.00	dlx2	PBM	N
M00172_2.00	otp	PBM	N
M00172_2.00	hoxc5	PBM	N
M00172_2.00	shox2	PBM	N
M00172_2.00	isx	PBM	N
M00172_2.00	gbx2.2	PBM	N
M00172_2.00	barx2	PBM	N
M00172_2.00	hmx1	PBM	N
M00172_2.00	hoxc3	PBM	N
M00172_2.00	hoxb7	PBM	N
M00172_2.00	rax2	PBM	N
M00172_2.00	vax2	PBM	N
M00172_2.00	dlx3	PBM	N
M00172_2.00	gsx2	PBM	N
M00172_2.00	rax	PBM	N
M00172_2.00	hoxa5	PBM	N
M00172_2.00	nkx1-1	PBM	N
M00172_2.00	msx1	PBM	N
M00172_2.00	lhx4	PBM	N
M00175_2.00	irf4	PBM	N
M00175_2.00	irf10	PBM	N
M00175_2.00	XP_002934991	PBM	N
M00176_2.00	irf5	PBM	N
M00176_2.00	irf6	PBM	N
M00177_2.00	irf5	PBM	N
M00178_2.00	srf	PBM	N
M00179_2.00	XP_002935855	PBM	N
M00179_2.00	myb	PBM	N
M00179_2.00	mybl1	PBM	N
M00180_2.00	myb	PBM	N
M00180_2.00	mybl1	PBM	N
M00180_2.00	XP_002935855	PBM	N
M00181_2.00	nr2c1	PBM	N
M00181_2.00	rarg	PBM	N
M00181_2.00	nr4a1	PBM	N
M00181_2.00	nr2f2	PBM	N
M00181_2.00	nr2c2	PBM	N
M00181_2.00	ppard	PBM	N
M00181_2.00	rarb	PBM	N
M00181_2.00	XP_002937524	PBM	N
M00181_2.00	nr2f6	PBM	N
M00181_2.00	rorb	PBM	N
M00181_2.00	nr2f5	PBM	N
M00181_2.00	nr5a1	PBM	N
M00181_2.00	XP_002942574	PBM	N
M00181_2.00	XP_002936680	PBM	N
M00181_2.00	rorb.2	PBM	N
M00181_2.00	thrb	PBM	N
M00181_2.00	hnf4b	PBM	N
M00181_2.00	rxrb	PBM	N
M00181_2.00	esrrgr	PBM	N
M00181_2.00	thra	PBM	N
M00181_2.00	nr6a1	PBM	N
M00181_2.00	hnf4g	PBM	N
M00181_2.00	nr2f1	PBM	N
M00181_2.00	nr4a2	PBM	N
M00181_2.00	rxra	PBM	N
M00181_2.00	nr5a2	PBM	N
M00181_2.00	rxrg	PBM	N
M00181_2.00	rora	PBM	N
M00182_2.00	hnf4b	PBM	N
M00182_2.00	nr2f2	PBM	N
M00182_2.00	rxrg	PBM	N
M00182_2.00	nr2f5	PBM	N
M00182_2.00	hnf4g	PBM	N
M00182_2.00	nr6a1	PBM	N
M00182_2.00	nr2e1	PBM	N
M00182_2.00	nr2f1	PBM	N
M00182_2.00	rxrb	PBM	N
M00182_2.00	nr2f6	PBM	N
M00183_2.00	esrrg	PBM	N
M00183_2.00	esrrgr	PBM	N
M00183_2.00	esrra	PBM	N
M00183_2.00	esr1	PBM	N
M00183_2.00	esr2	PBM	N
M00183_2.00	XP_002938647	PBM	N
M00184_2.00	nr5a2	PBM	N
M00184_2.00	nr2c1	PBM	N
M00184_2.00	rorb	PBM	N
M00184_2.00	nr5a1	PBM	N
M00184_2.00	XP_002937524	PBM	N
M00184_2.00	rxra	PBM	N
M00184_2.00	thra	PBM	N
M00184_2.00	XP_002942574	PBM	N
M00184_2.00	esr2	PBM	N
M00184_2.00	rarg	PBM	N
M00184_2.00	nr1h5	PBM	N
M00184_2.00	rorb.2	PBM	N
M00184_2.00	hnf4g	PBM	N
M00184_2.00	thrb	PBM	N
M00184_2.00	nr6a1	PBM	N
M00184_2.00	hnf4b	PBM	N
M00184_2.00	nr2f5	PBM	N
M00184_2.00	XP_002936680	PBM	N
M00184_2.00	nr2f2	PBM	N
M00184_2.00	nr2f1	PBM	N
M00184_2.00	nr4a1	PBM	N
M00184_2.00	rxrg	PBM	N
M00184_2.00	ppard	PBM	N
M00184_2.00	nr1h2	PBM	N
M00184_2.00	nr4a2	PBM	N
M00184_2.00	rxrb	PBM	N
M00184_2.00	rora	PBM	N
M00184_2.00	rarb	PBM	N
M00184_2.00	nr2f6	PBM	N
M00184_2.00	esr1	PBM	N
M00184_2.00	nr2c2	PBM	N
M00185_2.00	rxrg	PBM	N
M00185_2.00	nr2f6	PBM	N
M00185_2.00	nr4a1	PBM	N
M00185_2.00	nr5a2	PBM	N
M00185_2.00	rxrb	PBM	N
M00185_2.00	rorb.2	PBM	N
M00185_2.00	rora	PBM	N
M00185_2.00	nr2f1	PBM	N
M00185_2.00	XP_002937524	PBM	N
M00185_2.00	nr6a1	PBM	N
M00185_2.00	nr1h5	PBM	N
M00185_2.00	rxra	PBM	N
M00185_2.00	nr1h2	PBM	N
M00185_2.00	nr1d1	PBM	N
M00185_2.00	rorb	PBM	N
M00185_2.00	nr2f2	PBM	N
M00185_2.00	nr5a1	PBM	N
M00185_2.00	rarg	PBM	N
M00185_2.00	nr2c2	PBM	N
M00185_2.00	nr2c1	PBM	N
M00185_2.00	ppard	PBM	N
M00185_2.00	esr2	PBM	N
M00185_2.00	XP_002936680	PBM	N
M00185_2.00	nr2f5	PBM	N
M00185_2.00	esr1	PBM	N
M00185_2.00	rarb	PBM	N
M00186_2.00	XP_002934229	PBM	N
M00186_2.00	rfx3	PBM	N
M00186_2.00	rfx6	PBM	N
M00186_2.00	rfx2	PBM	N
M00186_2.00	XP_002943959	PBM	N
M00186_2.00	XP_002940666	PBM	N
M00187_2.00	rfx7	PBM	N
M00187_2.00	rfx5	PBM	N
M00188_2.00	XP_002940666	PBM	N
M00188_2.00	rfx2	PBM	N
M00188_2.00	rfx3	PBM	N
M00188_2.00	rfx6	PBM	N
M00188_2.00	XP_002934229	PBM	N
M00190_2.00	gmeb2	PBM	N
M00192_2.00	smad3	PBM	N
