Motif	Factor	Evidence	Curated
M00172_2.00	ENSGALG00000011061	PBM	N
M00172_2.00	HOXD4	PBM	N
M00172_2.00	PRRX2	PBM	N
M00172_2.00	ENSGALG00000027772	PBM	N
M00172_2.00	ENSGALG00000001197	PBM	N
M00172_2.00	ENSGALG00000027903	PBM	N
M00172_2.00	ENSGALG00000011055	PBM	N
M00172_2.00	ENSGALG00000027925	PBM	N
M00172_2.00	ENSGALG00000011053	PBM	N
M00172_2.00	ENSGALG00000023647	PBM	N
M00172_2.00	MEOX2	PBM	N
M00172_2.00	ENSGALG00000010588	PBM	N
M00172_2.00	LHX3	PBM	N
M00172_2.00	ENSGALG00000028199	PBM	N
M00172_2.00	HOXA1	PBM	N
M00172_2.00	HOXD3	PBM	N
M00172_2.00	ENSGALG00000011054	PBM	N
M00175_2.00	ENSGALG00000012830	PBM	N
M00175_2.00	IRF8	PBM	N
M00175_2.00	ENSGALG00000006448	PBM	N
M00179_2.00	MYB	PBM	N
M00179_2.00	ENSGALG00000015522	PBM	N
M00180_2.00	ENSGALG00000015522	PBM	N
M00180_2.00	MYB	PBM	N
M00181_2.00	NR2F1	PBM	N
M00181_2.00	NR6A1	PBM	N
M00181_2.00	NR5A2	PBM	N
M00181_2.00	ENSGALG00000003406	PBM	N
M00181_2.00	NR2F2	PBM	N
M00181_2.00	PPARG	PBM	N
M00181_2.00	ENSGALG00000002626	PBM	N
M00181_2.00	ENSGALG00000005629	PBM	N
M00181_2.00	HNF4beta	PBM	N
M00181_2.00	PPARD	PBM	N
M00181_2.00	NR5A1	PBM	N
M00181_2.00	NR2C2	PBM	N
M00181_2.00	THRB	PBM	N
M00181_2.00	RORA	PBM	N
M00181_2.00	ENSGALG00000001035	PBM	N
M00181_2.00	RORB	PBM	N
M00181_2.00	NR2C1	PBM	N
M00181_2.00	ENSGALG00000025988	PBM	N
M00181_2.00	RARB	PBM	N
M00181_2.00	NR4A2	PBM	N
M00181_2.00	NR4A3	PBM	N
M00181_2.00	ENSGALG00000000270	PBM	N
M00181_2.00	ENSGALG00000015670	PBM	N
M00181_2.00	ENSGALG00000022985	PBM	N
M00182_2.00	NR6A1	PBM	N
M00182_2.00	HNF4A	PBM	N
M00182_2.00	NR2F2	PBM	N
M00182_2.00	ENSGALG00000015670	PBM	N
M00182_2.00	HNF4beta	PBM	N
M00182_2.00	NR2F1	PBM	N
M00182_2.00	NR2E1	PBM	N
M00183_2.00	ESR2	PBM	N
M00183_2.00	ESR1	PBM	N
M00183_2.00	ENSGALG00000010365	PBM	N
M00183_2.00	ESRRG	PBM	N
M00184_2.00	ENSGALG00000002170	PBM	N
M00184_2.00	PPARD	PBM	N
M00184_2.00	NR5A1	PBM	N
M00184_2.00	NR6A1	PBM	N
M00184_2.00	ENSGALG00000002626	PBM	N
M00184_2.00	ENSGALG00000003406	PBM	N
M00184_2.00	ENSGALG00000000270	PBM	N
M00184_2.00	NR5A2	PBM	N
M00184_2.00	ENSGALG00000001035	PBM	N
M00184_2.00	ENSGALG00000022985	PBM	N
M00184_2.00	RARB	PBM	N
M00184_2.00	NR2F2	PBM	N
M00184_2.00	NR2F1	PBM	N
M00184_2.00	ESR1	PBM	N
M00184_2.00	NR2C2	PBM	N
M00184_2.00	ESR2	PBM	N
M00184_2.00	NR1D2	PBM	N
