Motif	Factor	Evidence	Curated
M00199_2.00	GA19209	PBM	N
M00199_2.00	GA20281	PBM	N
M00199_2.00	GA15918	PBM	N
M00199_2.00	GA10800	PBM	N
M00200_2.00	GA14746	PBM	N
M00201_2.00	GA10800	PBM	N
M00201_2.00	GA20281	PBM	N
M00201_2.00	GA19209	PBM	N
M00201_2.00	GA21052	PBM	N
M00201_2.00	GA15918	PBM	N
M00201_2.00	GA14769	PBM	N
M00201_2.00	GA23525	PBM	N
M00201_2.00	GA13810	PBM	N
M00202_2.00	GA14769	PBM	N
M00202_2.00	GA10800	PBM	N
M00202_2.00	GA20281	PBM	N
M00202_2.00	GA19209	PBM	N
M00202_2.00	GA21052	PBM	N
M00202_2.00	GA13810	PBM	N
M00202_2.00	GA23525	PBM	N
M00202_2.00	GA15918	PBM	N
M00203_2.00	GA20281	PBM	N
M00203_2.00	GA19209	PBM	N
M00203_2.00	GA10800	PBM	N
M00203_2.00	GA21052	PBM	N
M00203_2.00	GA13810	PBM	N
M00203_2.00	GA14769	PBM	N
M00203_2.00	GA15918	PBM	N
M00203_2.00	GA23525	PBM	N
M00204_2.00	GA23525	PBM	N
M00204_2.00	GA21052	PBM	N
M00204_2.00	GA19209	PBM	N
M00204_2.00	GA20281	PBM	N
M00204_2.00	GA10800	PBM	N
M00204_2.00	GA13810	PBM	N
M00204_2.00	GA14769	PBM	N
M00204_2.00	GA15918	PBM	N
M00205_2.00	GA15918	PBM	N
M00205_2.00	GA14769	PBM	N
M00205_2.00	GA21052	PBM	N
M00205_2.00	GA19209	PBM	N
M00205_2.00	GA23525	PBM	N
M00205_2.00	GA13810	PBM	N
M00205_2.00	GA10800	PBM	N
M00205_2.00	GA20281	PBM	N
M00206_2.00	GA13810	PBM	N
M00206_2.00	GA19209	PBM	N
M00206_2.00	GA20281	PBM	N
M00206_2.00	GA15918	PBM	N
M00206_2.00	GA21052	PBM	N
M00206_2.00	GA10800	PBM	N
M00206_2.00	GA23525	PBM	N
M00206_2.00	GA14769	PBM	N
M00207_2.00	GA14746	PBM	N
M00208_2.00	GA23525	PBM	N
M00208_2.00	GA20281	PBM	N
M00208_2.00	GA10800	PBM	N
M00208_2.00	GA21052	PBM	N
M00208_2.00	GA13810	PBM	N
