Motif	Factor	Evidence	Curated
M00212_2.00	GE20029	PBM	N
M00212_2.00	GE20027	PBM	N
M00212_2.00	GE10918	PBM	N
M00212_2.00	GE12330	PBM	N
M00212_2.00	GE18794	PBM	N
M00212_2.00	GE14354	PBM	N
M00212_2.00	GE14503	PBM	N
M00213_2.00	GE20027	PBM	N
M00213_2.00	GE20029	PBM	N
M00213_2.00	GE10918	PBM	N
M00213_2.00	GE12330	PBM	N
M00213_2.00	GE14354	PBM	N
M00213_2.00	GE14503	PBM	N
M00213_2.00	GE20028	PBM	N
M00213_2.00	GE18794	PBM	N
M00214_2.00	GE20027	PBM	N
M00214_2.00	GE10918	PBM	N
M00214_2.00	GE12330	PBM	N
M00214_2.00	GE18794	PBM	N
M00214_2.00	GE20028	PBM	N
M00214_2.00	GE14503	PBM	N
M00214_2.00	GE14354	PBM	N
M00214_2.00	GE20029	PBM	N
M00216_2.00	GE13685	PBM	N
M00220_2.00	GE20968	PBM	N
M00221_2.00	GE20968	PBM	N
M00222_2.00	GE20968	PBM	N
M00224_2.00	GE13058	PBM	N
M00224_2.00	GE11614	PBM	N
M00226_2.00	GE11614	PBM	N
M00226_2.00	GE13058	PBM	N
M00236_2.00	GE14143	PBM	N
M00238_2.00	GE14143	PBM	N
M00239_2.00	GE14143	PBM	N
M00240_2.00	GE14143	PBM	N
M00253_2.00	GE22970	PBM	N
M00253_2.00	GE14241	PBM	N
M00253_2.00	GE18262	PBM	N
M00253_2.00	GE18263	PBM	N
M00253_2.00	GE20234	PBM	N
M00253_2.00	GE21395	PBM	N
M00254_2.00	GE18262	PBM	N
M00254_2.00	GE21395	PBM	N
M00254_2.00	GE22970	PBM	N
M00254_2.00	GE14241	PBM	N
M00255_2.00	GE20234	PBM	N
M00255_2.00	GE22970	PBM	N
M00255_2.00	GE14241	PBM	N
M00255_2.00	GE18262	PBM	N
M00255_2.00	GE18263	PBM	N
M00255_2.00	GE21395	PBM	N
