Motif	Factor	Evidence	Curated
M00199_2.00	GG22917	PBM	N
M00199_2.00	GG13734	PBM	N
M00199_2.00	GG16436	PBM	N
M00199_2.00	GG11790	PBM	N
M00199_2.00	GG13735	PBM	N
M00200_2.00	GG16376	PBM	N
M00201_2.00	GG11790	PBM	N
M00201_2.00	GG13734	PBM	N
M00201_2.00	GG16436	PBM	N
M00201_2.00	GG25303	PBM	N
M00201_2.00	GG13733	PBM	N
M00201_2.00	GG22917	PBM	N
M00201_2.00	GG22439	PBM	N
M00201_2.00	GG13735	PBM	N
M00202_2.00	GG25303	PBM	N
M00202_2.00	GG13735	PBM	N
M00202_2.00	GG16436	PBM	N
M00202_2.00	GG22917	PBM	N
M00202_2.00	GG13734	PBM	N
M00202_2.00	GG13733	PBM	N
M00202_2.00	GG22439	PBM	N
M00202_2.00	GG11790	PBM	N
M00203_2.00	GG22917	PBM	N
M00203_2.00	GG22439	PBM	N
M00203_2.00	GG25303	PBM	N
M00203_2.00	GG11790	PBM	N
M00203_2.00	GG13733	PBM	N
M00203_2.00	GG16436	PBM	N
M00203_2.00	GG13735	PBM	N
M00203_2.00	GG13734	PBM	N
M00204_2.00	GG22439	PBM	N
M00204_2.00	GG13733	PBM	N
M00204_2.00	GG25303	PBM	N
M00204_2.00	GG13734	PBM	N
M00204_2.00	GG16436	PBM	N
M00204_2.00	GG22917	PBM	N
M00204_2.00	GG13735	PBM	N
M00204_2.00	GG11790	PBM	N
M00205_2.00	GG13735	PBM	N
M00205_2.00	GG11790	PBM	N
M00205_2.00	GG13734	PBM	N
M00205_2.00	GG25303	PBM	N
M00205_2.00	GG22917	PBM	N
M00205_2.00	GG13733	PBM	N
M00205_2.00	GG22439	PBM	N
M00205_2.00	GG16436	PBM	N
M00206_2.00	GG16436	PBM	N
M00206_2.00	GG22917	PBM	N
M00206_2.00	GG13733	PBM	N
M00206_2.00	GG25303	PBM	N
M00206_2.00	GG22439	PBM	N
M00206_2.00	GG13734	PBM	N
M00206_2.00	GG11790	PBM	N
M00206_2.00	GG13735	PBM	N
M00207_2.00	GG16376	PBM	N
M00208_2.00	GG22439	PBM	N
M00208_2.00	GG13735	PBM	N
M00208_2.00	GG22917	PBM	N
M00208_2.00	GG25303	PBM	N
M00208_2.00	GG11790	PBM	N
M00208_2.00	GG13733	PBM	N
M00208_2.00	GG13734	PBM	N
M00208_2.00	GG16436	PBM	N
M00209_2.00	GG13733	PBM	N
M00209_2.00	GG11790	PBM	N
M00209_2.00	GG13735	PBM	N
M00209_2.00	GG13734	PBM	N
M00209_2.00	GG22917	PBM	N
M00209_2.00	GG16436	PBM	N
M00209_2.00	GG25303	PBM	N
M00209_2.00	GG22439	PBM	N
M00210_2.00	GG13734	PBM	N
M00210_2.00	GG22917	PBM	N
M00210_2.00	GG13733	PBM	N
M00210_2.00	GG22439	PBM	N
M00210_2.00	GG16436	PBM	N
M00210_2.00	GG13735	PBM	N
M00210_2.00	GG11790	PBM	N
M00210_2.00	GG25303	PBM	N
M00211_2.00	GG13733	PBM	N
M00211_2.00	GG22917	PBM	N
M00211_2.00	GG16436	PBM	N
M00211_2.00	GG13735	PBM	N
M00211_2.00	GG25303	PBM	N
M00211_2.00	GG11790	PBM	N
M00211_2.00	GG13734	PBM	N
M00211_2.00	GG22439	PBM	N
M00212_2.00	GG22439	PBM	N
M00212_2.00	GG25303	PBM	N
M00212_2.00	GG13733	PBM	N
M00212_2.00	GG11790	PBM	N
M00212_2.00	GG13734	PBM	N
M00212_2.00	GG22917	PBM	N
M00212_2.00	GG13735	PBM	N
M00212_2.00	GG16436	PBM	N
M00213_2.00	GG25303	PBM	N
M00213_2.00	GG22439	PBM	N
M00213_2.00	GG11790	PBM	N
M00213_2.00	GG13733	PBM	N
M00213_2.00	GG13735	PBM	N
M00213_2.00	GG13734	PBM	N
M00213_2.00	GG22917	PBM	N
M00213_2.00	GG16436	PBM	N
M00214_2.00	GG13733	PBM	N
M00214_2.00	GG22917	PBM	N
M00214_2.00	GG16436	PBM	N
M00214_2.00	GG25303	PBM	N
M00214_2.00	GG22439	PBM	N
M00214_2.00	GG13734	PBM	N
M00214_2.00	GG13735	PBM	N
M00214_2.00	GG11790	PBM	N
M00216_2.00	GG20753	PBM	N
M00220_2.00	GG25158	PBM	N
M00221_2.00	GG25158	PBM	N
M00222_2.00	GG25158	PBM	N
M00224_2.00	GG22702	PBM	N
M00224_2.00	GG20076	PBM	N
M00226_2.00	GG20076	PBM	N
M00226_2.00	GG22702	PBM	N
M00232_2.00	GG22637	PBM	N
M00233_2.00	GG22637	PBM	N
M00236_2.00	GG10437	PBM	N
M00238_2.00	GG10437	PBM	N
M00239_2.00	GG10437	PBM	N
M00240_2.00	GG10437	PBM	N
M00253_2.00	GG24972	PBM	N
M00253_2.00	GG13935	PBM	N
M00253_2.00	GG15176	PBM	N
M00253_2.00	GG24971	PBM	N
M00253_2.00	GG13233	PBM	N
M00253_2.00	GG22808	PBM	N
M00254_2.00	GG13233	PBM	N
M00254_2.00	GG22808	PBM	N
M00254_2.00	GG15176	PBM	N
M00254_2.00	GG24971	PBM	N
M00255_2.00	GG24972	PBM	N
M00255_2.00	GG24971	PBM	N
M00255_2.00	GG15176	PBM	N
M00255_2.00	GG13935	PBM	N
M00255_2.00	GG13233	PBM	N
M00255_2.00	GG22808	PBM	N
M00256_2.00	GG15176	PBM	N
M00256_2.00	GG13935	PBM	N
M00256_2.00	GG22808	PBM	N
M00256_2.00	GG24972	PBM	N
M00256_2.00	GG24971	PBM	N
M00256_2.00	GG13233	PBM	N
M00257_2.00	GG24971	PBM	N
M00257_2.00	GG13935	PBM	N
M00257_2.00	GG22808	PBM	N
M00257_2.00	GG24972	PBM	N
M00257_2.00	GG13233	PBM	N
M00257_2.00	GG15176	PBM	N
M00258_2.00	GG24972	PBM	N
M00258_2.00	GG24971	PBM	N
M00258_2.00	GG13233	PBM	N
M00258_2.00	GG22808	PBM	N
M00258_2.00	GG13935	PBM	N
M00258_2.00	GG15176	PBM	N
M00259_2.00	GG13233	PBM	N
M00259_2.00	GG22808	PBM	N
M00259_2.00	GG24971	PBM	N
M00259_2.00	GG15176	PBM	N
M00259_2.00	GG24972	PBM	N
M00259_2.00	GG13935	PBM	N
M00260_2.00	GG21652	PBM	N
M00260_2.00	GG23425	PBM	N
M00260_2.00	GG12502	PBM	N
M00260_2.00	GG21608	PBM	N
M00260_2.00	GG11670	PBM	N
M00260_2.00	GG22770	PBM	N
M00260_2.00	GG20207	PBM	N
M00260_2.00	GG12166	PBM	N
M00260_2.00	GG17017	PBM	N
M00260_2.00	GG23943	PBM	N
M00260_2.00	GG15572	PBM	N
M00260_2.00	GG20821	PBM	N
M00260_2.00	GG15164	PBM	N
M00260_2.00	GG18050	PBM	N
M00260_2.00	GG22644	PBM	N
M00260_2.00	GG10258	PBM	N
M00260_2.00	GG10269	PBM	N
M00260_2.00	GG22067	PBM	N
M00260_2.00	GG19028	PBM	N
M00260_2.00	GG24714	PBM	N
M00260_2.00	GG14462	PBM	N
M00260_2.00	GG20068	PBM	N
M00260_2.00	GG10235	PBM	N
M00260_2.00	GG13695	PBM	N
M00260_2.00	ap	PBM	N
M00260_2.00	GG17730	PBM	N
M00260_2.00	GG22815	PBM	N
M00260_2.00	GG14457	PBM	N
M00260_2.00	GG19131	PBM	N
M00260_2.00	GG20822	PBM	N
M00260_2.00	eve	PBM	N
M00260_2.00	GG18493	PBM	N
M00260_2.00	GG19116	PBM	N
M00260_2.00	GG23010	PBM	N
M00260_2.00	GG14495	PBM	N
M00260_2.00	GG19873	PBM	N
M00260_2.00	GG24732	PBM	N
M00260_2.00	GG14506	PBM	N
M00260_2.00	GG19114	PBM	N
M00260_2.00	GG19984	PBM	N
M00260_2.00	GG13839	PBM	N
M00260_2.00	GG18769	PBM	N
M00260_2.00	GG19023	PBM	N
M00261_2.00	GG19028	PBM	N
M00261_2.00	GG20822	PBM	N
M00261_2.00	GG13695	PBM	N
M00261_2.00	GG10269	PBM	N
M00261_2.00	GG12166	PBM	N
M00261_2.00	GG21652	PBM	N
M00261_2.00	GG22067	PBM	N
M00261_2.00	GG19984	PBM	N
M00261_2.00	GG19023	PBM	N
M00261_2.00	GG14495	PBM	N
M00261_2.00	GG19116	PBM	N
M00261_2.00	GG11670	PBM	N
M00261_2.00	GG21608	PBM	N
M00261_2.00	GG22770	PBM	N
M00261_2.00	GG24714	PBM	N
M00261_2.00	GG23425	PBM	N
M00261_2.00	GG15164	PBM	N
M00261_2.00	GG10235	PBM	N
M00261_2.00	GG20068	PBM	N
